Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_14_104,VDD,Metal1,65.2400,74.4800,4.999901
FILLER_14_102,VDD,Metal1,64.4000,74.4800,4.999901
FILLER_14_77,VDD,Metal1,50.4000,74.4800,4.999907
FILLER_14_67,VDD,Metal1,44.8000,74.4800,4.999912
FILLER_14_59,VDD,Metal1,42.5065,73.9030,4.999912
FILLER_14_43,VDD,Metal1,35.8880,73.7880,4.999913
FILLER_14_34,VDD,Metal1,26.0400,74.4800,4.999914
FILLER_13_228,VDD,Metal1,135.9000,67.0725,4.999792
FILLER_13_212,VDD,Metal1,130.5280,67.3320,4.999792
FILLER_13_208,VDD,Metal1,123.7600,66.6400,4.999792
FILLER_13_204,VDD,Metal1,122.4600,67.0725,4.999792
FILLER_13_190,VDD,Metal1,115.8665,67.2165,4.999792
FILLER_13_174,VDD,Metal1,109.2480,67.3320,4.999792
FILLER_13_142,VDD,Metal1,95.8755,67.4085,4.999792
FILLER_13_136,VDD,Metal1,84.3800,67.0725,4.999792
FILLER_13_128,VDD,Metal1,81.1465,67.2165,4.999792
FILLER_13_93,VDD,Metal1,59.0800,66.6400,4.999796
FILLER_13_91,VDD,Metal1,58.2400,66.6400,4.999796
FILLER_13_74,VDD,Metal1,48.4400,66.6400,4.999796
FILLER_13_72,VDD,Metal1,47.6000,66.6400,4.999802
FILLER_13_46,VDD,Metal1,37.5680,67.3320,4.999805
FILLER_13_10,VDD,Metal1,12.8800,66.6400,4.999807
FILLER_13_2,VDD,Metal1,10.5865,67.2165,4.999807
FILLER_12_231,VDD,Metal1,136.3600,66.6400,4.999792
FILLER_12_229,VDD,Metal1,135.5200,66.6400,4.999792
FILLER_12_225,VDD,Metal1,134.2200,66.2075,4.999792
FILLER_12_209,VDD,Metal1,128.8480,65.9480,4.999792
FILLER_12_177,VDD,Metal1,115.4755,65.8710,4.999792
FILLER_12_174,VDD,Metal1,104.4400,66.6400,4.999792
FILLER_12_170,VDD,Metal1,103.4200,66.2075,4.999792
FILLER_12_162,VDD,Metal1,100.1865,66.0630,4.999792
FILLER_12_125,VDD,Metal1,77.0000,66.6400,4.999796
