Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_23_14,VSS,Metal1,14.8400,109.7600,0.000300
FILLER_23_10,VSS,Metal1,13.0600,109.4110,0.000300
FILLER_23_2,VSS,Metal1,9.5730,109.2980,0.000300
FILLER_22_215,VSS,Metal1,127.4000,101.9200,0.000697
FILLER_22_211,VSS,Metal1,125.6200,102.2685,0.000696
FILLER_22_185,VSS,Metal1,110.6000,101.9200,0.000675
FILLER_22_177,VSS,Metal1,107.5730,102.3815,0.000674
FILLER_22_115,VSS,Metal1,71.6800,101.9200,0.000534
FILLER_22_107,VSS,Metal1,68.3730,102.3815,0.000533
FILLER_22_104,VSS,Metal1,65.2400,101.9200,0.000532
FILLER_22_102,VSS,Metal1,64.4000,101.9200,0.000521
FILLER_22_94,VSS,Metal1,61.0930,102.3815,0.000519
FILLER_22_81,VSS,Metal1,52.8200,102.2685,0.000474
FILLER_22_69,VSS,Metal1,46.1000,102.2685,0.000459
FILLER_22_53,VSS,Metal1,40.2720,102.4680,0.000433
FILLER_22_41,VSS,Metal1,30.2400,101.9200,0.000431
FILLER_22_37,VSS,Metal1,28.1800,102.2685,0.000431
FILLER_22_20,VSS,Metal1,18.2000,101.9200,0.000431
FILLER_22_18,VSS,Metal1,17.3600,101.9200,0.000431
FILLER_21_230,VSS,Metal1,136.0800,101.9200,0.000699
FILLER_21_226,VSS,Metal1,134.0200,101.5710,0.000699
FILLER_21_218,VSS,Metal1,130.5330,101.4580,0.000699
FILLER_21_208,VSS,Metal1,123.7600,101.9200,0.000694
FILLER_21_204,VSS,Metal1,121.7000,101.5710,0.000694
FILLER_21_196,VSS,Metal1,116.7600,101.9200,0.000679
FILLER_21_194,VSS,Metal1,115.9200,101.9200,0.000679
FILLER_21_186,VSS,Metal1,111.1600,101.9200,0.000679
FILLER_21_174,VSS,Metal1,104.9000,101.5710,0.000671
FILLER_21_142,VSS,Metal1,94.5240,101.3220,0.000670
FILLER_21_132,VSS,Metal1,82.3730,101.4580,0.000669
FILLER_21_103,VSS,Metal1,66.1330,101.4580,0.000532
FILLER_21_96,VSS,Metal1,60.7600,101.9200,0.000519
FILLER_21_92,VSS,Metal1,58.9800,101.5710,0.000508
FILLER_21_84,VSS,Metal1,55.4930,101.4580,0.000482
FILLER_21_69,VSS,Metal1,45.6400,101.9200,0.000459
FILLER_21_65,VSS,Metal1,43.8600,101.5710,0.000433
FILLER_21_57,VSS,Metal1,40.3730,101.4580,0.000433
FILLER_21_22,VSS,Metal1,19.3200,101.9200,0.000431
FILLER_21_18,VSS,Metal1,17.5400,101.5710,0.000431
FILLER_20_231,VSS,Metal1,136.3600,94.0800,0.000352
FILLER_20_223,VSS,Metal1,133.3330,94.5415,0.000352
FILLER_20_207,VSS,Metal1,126.5120,94.6280,0.000352
FILLER_20_199,VSS,Metal1,118.4400,94.0800,0.000352
FILLER_20_197,VSS,Metal1,117.6000,94.0800,0.000350
FILLER_20_174,VSS,Metal1,104.4400,94.0800,0.000345
FILLER_20_166,VSS,Metal1,101.4130,94.5415,0.000345
