Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_25_220,VSS,Metal1,130.6600,117.2510,0.000092
FILLER_25_212,VSS,Metal1,127.1730,117.1380,0.000092
FILLER_25_197,VSS,Metal1,118.7730,117.1380,0.000091
FILLER_25_188,VSS,Metal1,112.2800,117.6000,0.000090
FILLER_25_184,VSS,Metal1,110.5000,117.2510,0.000090
FILLER_25_142,VSS,Metal1,87.9730,117.1380,0.000088
FILLER_25_136,VSS,Metal1,83.6200,117.2510,0.000088
FILLER_25_72,VSS,Metal1,64.2445,116.9620,0.000087
FILLER_25_38,VSS,Metal1,36.2840,117.0020,0.000084
FILLER_25_2,VSS,Metal1,8.4000,117.6000,0.000082
FILLER_24_247,VSS,Metal1,145.7800,110.1085,0.000316
FILLER_24_228,VSS,Metal1,134.6800,109.7600,0.000316
FILLER_24_224,VSS,Metal1,132.9000,110.1085,0.000316
FILLER_24_192,VSS,Metal1,122.5240,110.3575,0.000316
FILLER_24_183,VSS,Metal1,109.4800,109.7600,0.000316
FILLER_24_181,VSS,Metal1,108.6400,109.7600,0.000316
FILLER_24_177,VSS,Metal1,106.5800,110.1085,0.000316
FILLER_24_174,VSS,Metal1,104.4400,109.7600,0.000316
FILLER_24_166,VSS,Metal1,101.4130,110.2215,0.000316
FILLER_24_157,VSS,Metal1,94.9200,109.7600,0.000316
FILLER_24_155,VSS,Metal1,94.0800,109.7600,0.000316
FILLER_24_139,VSS,Metal1,88.4320,110.3080,0.000314
FILLER_24_107,VSS,Metal1,74.9240,110.3575,0.000300
FILLER_24_69,VSS,Metal1,49.2320,110.3080,0.000270
FILLER_24_37,VSS,Metal1,35.7240,110.3575,0.000254
FILLER_24_34,VSS,Metal1,26.0400,109.7600,0.000247
FILLER_24_18,VSS,Metal1,20.6720,110.3080,0.000248
FILLER_23_229,VSS,Metal1,135.5200,109.7600,0.000316
FILLER_23_221,VSS,Metal1,132.2130,109.2980,0.000316
FILLER_23_212,VSS,Metal1,126.0000,109.7600,0.000316
FILLER_23_208,VSS,Metal1,123.7600,109.7600,0.000316
FILLER_23_204,VSS,Metal1,121.7000,109.4110,0.000316
FILLER_23_196,VSS,Metal1,118.2130,109.2980,0.000316
FILLER_23_142,VSS,Metal1,86.9800,109.4110,0.000314
FILLER_23_136,VSS,Metal1,83.6200,109.4110,0.000303
FILLER_23_100,VSS,Metal1,63.2800,109.7600,0.000287
FILLER_23_92,VSS,Metal1,59.9730,109.2980,0.000284
FILLER_23_72,VSS,Metal1,47.7800,109.4110,0.000270
FILLER_23_69,VSS,Metal1,45.6400,109.7600,0.000270
FILLER_23_67,VSS,Metal1,44.8000,109.7600,0.000255
FILLER_23_63,VSS,Metal1,42.7400,109.4110,0.000254
FILLER_23_38,VSS,Metal1,28.2800,109.7600,0.000254
FILLER_23_34,VSS,Metal1,26.5000,109.4110,0.000247
FILLER_22_247,VSS,Metal1,145.7800,102.2685,0.000384
FILLER_22_197,VSS,Metal1,118.7730,102.3815,0.000381
FILLER_22_170,VSS,Metal1,102.2000,101.9200,0.000365
FILLER_22_160,VSS,Metal1,96.6000,101.9200,0.000364
FILLER_22_125,VSS,Metal1,77.0000,101.9200,0.000352
FILLER_22_123,VSS,Metal1,76.1600,101.9200,0.000352
FILLER_22_107,VSS,Metal1,70.5120,102.4680,0.000352
FILLER_22_104,VSS,Metal1,65.2400,101.9200,0.000352
FILLER_22_88,VSS,Metal1,59.8720,102.4680,0.000352
FILLER_22_69,VSS,Metal1,45.9200,101.9200,0.000311
FILLER_22_49,VSS,Metal1,35.8930,102.3815,0.000305
FILLER_22_33,VSS,Metal1,25.7600,101.9200,0.000302
FILLER_22_20,VSS,Metal1,18.2000,101.9200,0.000303
FILLER_22_18,VSS,Metal1,17.3600,101.9200,0.000303
FILLER_21_250,VSS,Metal1,147.0000,101.9200,0.000384
FILLER_21_234,VSS,Metal1,141.6320,101.3720,0.000384
FILLER_21_228,VSS,Metal1,134.6800,101.9200,0.000384
FILLER_21_212,VSS,Metal1,127.1730,101.4580,0.000384
FILLER_21_206,VSS,Metal1,122.8200,101.5710,0.000383
FILLER_21_198,VSS,Metal1,119.3330,101.4580,0.000381
FILLER_21_178,VSS,Metal1,106.9600,101.9200,0.000372
FILLER_21_174,VSS,Metal1,104.9000,101.5710,0.000372
FILLER_21_166,VSS,Metal1,101.4130,101.4580,0.000364
FILLER_21_150,VSS,Metal1,91.2800,101.9200,0.000353
FILLER_21_142,VSS,Metal1,87.9730,101.4580,0.000353
FILLER_21_138,VSS,Metal1,84.5600,101.9200,0.000353
FILLER_21_130,VSS,Metal1,81.2530,101.4580,0.000353
FILLER_21_72,VSS,Metal1,47.7800,101.5710,0.000329
FILLER_21_68,VSS,Metal1,45.3600,101.9200,0.000311
FILLER_21_63,VSS,Metal1,42.2800,101.9200,0.000309
FILLER_21_47,VSS,Metal1,36.9120,101.3720,0.000305
