Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_91_66,VDD,Metal1,45.1800,372.8325,4.499893
FILLER_91_2,VDD,Metal1,26.4750,373.2140,4.499893
FILLER_90_681,VDD,Metal1,388.3600,372.4000,4.499925
FILLER_90_679,VDD,Metal1,387.5200,372.4000,4.499925
FILLER_90_675,VDD,Metal1,386.2200,371.9675,4.499925
FILLER_90_667,VDD,Metal1,382.9865,371.8230,4.499925
FILLER_90_661,VDD,Metal1,378.3800,371.9675,4.499925
FILLER_90_597,VDD,Metal1,359.6750,371.5855,4.499925
FILLER_90_591,VDD,Metal1,339.1800,371.9675,4.499925
FILLER_90_527,VDD,Metal1,320.4750,371.5855,4.499925
FILLER_90_521,VDD,Metal1,299.9800,371.9675,4.499925
FILLER_90_457,VDD,Metal1,281.2750,371.5855,4.499925
FILLER_90_454,VDD,Metal1,261.2400,372.4000,4.499892
FILLER_90_450,VDD,Metal1,260.2200,371.9675,4.499891
FILLER_90_435,VDD,Metal1,250.6000,372.4000,4.499891
FILLER_90_419,VDD,Metal1,241.6400,372.4000,4.499887
FILLER_90_415,VDD,Metal1,240.6200,371.9675,4.499887
FILLER_90_375,VDD,Metal1,218.2200,371.9675,4.499886
FILLER_90_363,VDD,Metal1,211.5000,371.9675,4.499886
FILLER_90_347,VDD,Metal1,201.3200,372.4000,4.499886
FILLER_90_345,VDD,Metal1,200.4800,372.4000,4.499886
FILLER_90_341,VDD,Metal1,199.1800,371.9675,4.499886
FILLER_90_333,VDD,Metal1,195.9465,371.8230,4.499886
FILLER_90_317,VDD,Metal1,189.3280,371.7080,4.499891
FILLER_90_313,VDD,Metal1,182.5600,372.4000,4.499891
FILLER_90_297,VDD,Metal1,178.1280,371.7080,4.499891
FILLER_90_247,VDD,Metal1,150.1280,371.7080,4.499892
FILLER_90_241,VDD,Metal1,143.1800,371.9675,4.499892
FILLER_90_177,VDD,Metal1,124.4750,371.5855,4.499892
FILLER_90_171,VDD,Metal1,103.9800,371.9675,4.499892
FILLER_90_107,VDD,Metal1,85.2750,371.5855,4.499892
FILLER_90_101,VDD,Metal1,64.7800,371.9675,4.499893
FILLER_90_37,VDD,Metal1,46.0750,371.5855,4.499893
FILLER_90_34,VDD,Metal1,26.0400,372.4000,4.499893
FILLER_90_2,VDD,Metal1,17.4755,371.6310,4.499893
FILLER_89_676,VDD,Metal1,385.8400,364.5600,4.499785
FILLER_89_672,VDD,Metal1,384.5400,364.9925,4.499785
FILLER_89_664,VDD,Metal1,381.3065,365.1365,4.499785
FILLER_89_632,VDD,Metal1,370.2755,365.3285,4.499785
FILLER_89_626,VDD,Metal1,358.7800,364.9925,4.499785
FILLER_89_562,VDD,Metal1,340.0750,365.3740,4.499785
FILLER_89_559,VDD,Metal1,320.0400,364.5600,4.499785
FILLER_89_555,VDD,Metal1,319.0200,364.9925,4.499785
FILLER_89_523,VDD,Metal1,309.2355,365.3285,4.499785
